osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge,maxspeed,junction,access,est_width,tunnel,service
379094489,,track,False,True,59.359,,"LINESTRING (12.6361246 46.1297574, 12.6360009 46.1296878, 12.635851 46.1295882, 12.6357196 46.1295067, 12.6356392 46.1294949, 12.6355557 46.1294949, 12.6355062 46.1294699)",,,,,,,,
379094489,,track,False,True,4.547,,"LINESTRING (12.6336421 46.1320743, 12.6336102 46.1321087)",,,,,,,,
379094484,,track,False,False,228.22199999999998,,"LINESTRING (12.6336421 46.1320743, 12.6337211 46.1320848, 12.6338194 46.1321355, 12.6339517 46.132237, 12.6340107 46.1323302, 12.6340785 46.1324643, 12.6341583 46.1326158, 12.6342064 46.132787, 12.6343267 46.1331779, 12.6343857 46.1333355, 12.6344784 46.1335347, 12.6345588 46.133824, 12.634572 46.1339527)",,,,,,,,
379094489,,track,False,False,327.968,,"LINESTRING (12.6336421 46.1320743, 12.6336839 46.1320224, 12.6337411 46.1319217, 12.6337952 46.131746, 12.6338663 46.1315949, 12.6339173 46.1314856, 12.6339776 46.1313164, 12.6340333 46.1311471, 12.6340704 46.13101, 12.634143 46.1309125, 12.6342574 46.1307743, 12.6344538 46.130605, 12.6346795 46.1304229, 12.6348202 46.1302825, 12.6349717 46.1300993, 12.6351154 46.1298925, 12.6352468 46.1297243, 12.6354246 46.1295593, 12.6355062 46.1294699)",,,,,,,,
380746104,Via Vittorio Alfieri,track,False,False,101.393,,"LINESTRING (12.6342293 46.1432767, 12.6348261 46.1440894)",,,,,,,,
77512197,Via Vittorio Alfieri,residential,False,False,65.498,,"LINESTRING (12.6342293 46.1432767, 12.6341502 46.1432989, 12.6337012 46.143376, 12.6334035 46.1434121)",,,,,,,,
77512197,Via Vittorio Alfieri,residential,False,True,144.916,,"LINESTRING (12.6342293 46.1432767, 12.6346604 46.143156, 12.6351842 46.1429905, 12.6356445 46.1428658, 12.635978 46.1428017)",,,,,,,,
380746104,Via Vittorio Alfieri,track,False,True,101.393,,"LINESTRING (12.6348261 46.1440894, 12.6342293 46.1432767)",,,,,,,,
380746105,Vicolo Cavallotti,track,False,False,139.874,,"LINESTRING (12.6453034 46.154888, 12.6453812 46.1548502, 12.6454123 46.1547747, 12.6453475 46.1547316, 12.6451191 46.1546345, 12.6449064 46.1545321, 12.6446521 46.1544764, 12.6445146 46.1543991, 12.6443926 46.1542751, 12.6443355 46.1541627, 12.6443303 46.1541088, 12.6443353 46.1540533)",,,,,,,,
77512123,,track,False,True,238.267,,"LINESTRING (12.689834 46.0917612, 12.6867513 46.0916162)",,,,,,,,
77512123,,track,False,False,638.64,,"LINESTRING (12.689834 46.0917612, 12.6907235 46.091803, 12.6980938 46.0921789)",,,,,,,,
382316971,,track,False,False,220.781,,"LINESTRING (12.689834 46.0917612, 12.6898865 46.0918003, 12.6898886 46.0918966, 12.6898613 46.0920031, 12.6898255 46.0921446, 12.6898318 46.0922526, 12.6898528 46.0923241, 12.6899391 46.0923956, 12.6900296 46.0924627, 12.6900653 46.092505, 12.6900653 46.0925459, 12.690059 46.092648, 12.6899475 46.0932623, 12.6898528 46.0936635)",,,,,,,,
382316971,,track,False,True,220.78099999999998,,"LINESTRING (12.6898528 46.0936635, 12.6899475 46.0932623, 12.690059 46.092648, 12.6900653 46.0925459, 12.6900653 46.092505, 12.6900296 46.0924627, 12.6899391 46.0923956, 12.6898528 46.0923241, 12.6898318 46.0922526, 12.6898255 46.0921446, 12.6898613 46.0920031, 12.6898886 46.0918966, 12.6898865 46.0918003, 12.689834 46.0917612)",,,,,,,,
77512257,Via Montereale,unclassified,False,False,541.743,,"LINESTRING (12.669373 46.1082685, 12.6699218 46.1077527, 12.6707532 46.1069639, 12.671416 46.1063238, 12.6722517 46.1055513, 12.6729608 46.1048929, 12.6735186 46.1043351)",,,,,,,,
77512257,Via Montereale,unclassified,False,True,708.7020000000001,,"LINESTRING (12.669373 46.1082685, 12.669079 46.1085448, 12.6682883 46.1092995, 12.667877 46.1097099, 12.6674683 46.1100006, 12.6669901 46.1102768, 12.6659565 46.1108977, 12.6650757 46.1114118, 12.664072 46.1120319, 12.6628813 46.1127311)",,,,,,,,
382316972,,track,False,False,947.3650000000001,,"LINESTRING (12.669373 46.1082685, 12.6701545 46.1083701, 12.6711854 46.1084751, 12.6725782 46.1086268, 12.6733356 46.1087085, 12.6744591 46.1088339, 12.6751576 46.1089243, 12.6754879 46.1089491, 12.675592 46.108945, 12.6757349 46.1089305, 12.6758806 46.1089491, 12.676327 46.1090275, 12.6766552 46.1090858, 12.6772611 46.1091529, 12.6782499 46.1092492, 12.6789905 46.1093309, 12.6797395 46.1094155, 12.6806947 46.1095059, 12.6811744 46.1095438, 12.6815042 46.1095623)",,,,,,,,
382316972,,track,False,True,577.654,,"LINESTRING (12.669373 46.1082685, 12.6688423 46.1081968, 12.6680428 46.1081268, 12.6674243 46.1080451, 12.6669446 46.1079955, 12.6668815 46.1079605, 12.6665449 46.10759, 12.6663176 46.1073303, 12.6661157 46.1070036, 12.6658842 46.1065981, 12.6656317 46.1061167, 12.6652404 46.1054019, 12.6650847 46.1050918, 12.6649714 46.1048082)",,,,,,,,
77512257,Via Montereale,unclassified,False,False,275.234,,"LINESTRING (12.6741802 46.1037361, 12.6743901 46.1035784, 12.6746956 46.103462, 12.675303 46.103292, 12.6764594 46.1029975, 12.6768863 46.1028574, 12.6771648 46.1027022, 12.6772945 46.102601)",,,,,,,,
77512257,Via Montereale,unclassified,False,True,83.979,,"LINESTRING (12.6741802 46.1037361, 12.6740551 46.1038301, 12.6736826 46.1041711, 12.6735186 46.1043351)",,,,,,,,
382317155,,track,False,True,99.88700000000003,,"LINESTRING (12.6741802 46.1037361, 12.6740614 46.1037375, 12.6738487 46.1037417, 12.6737103 46.1037499, 12.6735065 46.1037695, 12.6733756 46.1037943, 12.6731852 46.103818, 12.6730572 46.1038293, 12.6729665 46.1038242, 12.6729001 46.1038085)",,,,,,,,
371606492,,track,False,False,75.629,,"LINESTRING (12.6729001 46.1038085, 12.6730067 46.1038783, 12.6733589 46.1041947, 12.6735186 46.1043351)",,,,,,,,
371606492,,track,False,True,45.565,,"LINESTRING (12.6729001 46.1038085, 12.6726496 46.1036444, 12.6724611 46.1035344)",,,,,,,,
382317155,,track,False,False,99.887,,"LINESTRING (12.6729001 46.1038085, 12.6729665 46.1038242, 12.6730572 46.1038293, 12.6731852 46.103818, 12.6733756 46.1037943, 12.6735065 46.1037695, 12.6737103 46.1037499, 12.6738487 46.1037417, 12.6740614 46.1037375, 12.6741802 46.1037361)",,,,,,,,
197654324,Via Zona Industriale,unclassified,False,False,320.00199999999995,,"LINESTRING (12.6613331 46.1374579, 12.6577485 46.1386534, 12.6575735 46.138653)",,,50,,,,,
1026234692,Via Zona Industriale,unclassified,True,False,94.47599999999998,,"LINESTRING (12.6613331 46.1374579, 12.6615785 46.137363, 12.6616445 46.1373465, 12.6616727 46.1373408, 12.6617019 46.1373393, 12.6617491 46.1373461, 12.66179 46.1373638, 12.6618166 46.1373862, 12.6618324 46.1374131, 12.6618362 46.1374361, 12.661832 46.137459, 12.66182 46.1374806, 12.6617933 46.137505, 12.6617568 46.1375224, 12.6617182 46.1375306, 12.6616779 46.1375307, 12.661641 46.1375234, 12.6616085 46.1375094, 12.6615384 46.1374838, 12.6615003 46.137472, 12.6614412 46.1374617, 12.6613331 46.1374579)",,,50,,,,,
179118619,Via San Martino,tertiary,False,False,87.809,SP19,"LINESTRING (12.6574637 46.1424602, 12.6575448 46.1427236, 12.6576322 46.1430567, 12.6576322 46.1432385)",,,,,,,,
179118619,Via San Martino,tertiary,False,True,189.685,SP19,"LINESTRING (12.6574637 46.1424602, 12.6572034 46.1416142, 12.6571822 46.1414846, 12.6571976 46.1413106, 12.6572315 46.1411582, 12.6573205 46.1407813)",,,,,,,,
337892278,,track,False,False,20.34,,"LINESTRING (12.6385781 46.1533737, 12.6384097 46.1535146)",,,,,,,,
337892278,,track,False,True,166.83200000000002,,"LINESTRING (12.6385781 46.1533737, 12.6388133 46.1531769, 12.639161 46.1529102, 12.639515 46.1527231, 12.6396857 46.1525468, 12.6398596 46.1523532, 12.6399659 46.152238)",,,,,,,,
40551685,Via Nuova,residential,False,True,55.602,,"LINESTRING (12.6629779 46.1578073, 12.6636249 46.1580291)",,,,,,,,
40551685,Via Nuova,residential,False,False,218.54899999999998,,"LINESTRING (12.6629779 46.1578073, 12.6621206 46.1575134, 12.6617307 46.1573723, 12.6613764 46.1573013, 12.6608364 46.1573068, 12.6603127 46.1573721)",,,,,,,,
77512181,Via Marziano Ciotti,secondary,False,False,49.789,SP29,"LINESTRING (12.66084 46.1586033, 12.6607267 46.1583467, 12.660651 46.1581751)",,,,,,,,
77512181,Via Marziano Ciotti,secondary,False,True,94.013,SP29,"LINESTRING (12.66084 46.1586033, 12.6608912 46.1587194, 12.6609764 46.1590381, 12.6612157 46.1594021)",,,,,,,,
77512163,Via San Foca,unclassified,False,False,19.728,,"LINESTRING (12.6861229 46.0946202, 12.6860969 46.0947967)",,,,,,,,
77512163,Via San Foca,unclassified,False,True,72.989,,"LINESTRING (12.6861229 46.0946202, 12.6862703 46.0939718)",,,,,,,,
77512270,Largo Nazario Sauro,unclassified,False,False,12.995,,"LINESTRING (12.681626 46.0973257, 12.6816583 46.097211)",,,,,,,,
"[332035211, 77512270]","['Largo Nazario Sauro', 'Via Montereale']",unclassified,False,True,190.428,,"LINESTRING (12.681626 46.0973257, 12.6815652 46.0975413, 12.681541 46.0978493, 12.6814861 46.0983689, 12.6814308 46.0984801, 12.681273 46.0985733, 12.6810975 46.0986141, 12.6808979 46.0986203, 12.6807083 46.0985889)",,,,,,,,
77512075,Via Giuseppe Verdi,primary,False,False,22.333,,"LINESTRING (12.6629269 46.1598454, 12.662869 46.1600422)",2,,,,,,,
77512075,Via Giuseppe Verdi,primary,False,True,37.692,,"LINESTRING (12.6629269 46.1598454, 12.6629937 46.1596181, 12.6630256 46.1595134)",2,,,,,,,
210838904,,track,False,False,812.7839999999998,,"LINESTRING (12.6544487 46.1663202, 12.6544906 46.1663578, 12.6546843 46.1665058, 12.6549114 46.1667626, 12.6550884 46.1670263, 12.6551653 46.1672159, 12.6551452 46.1674657, 12.6551686 46.1675883, 12.6552888 46.1677317, 12.6554358 46.167859, 12.655556 46.1680024, 12.6556796 46.1680695, 12.6557965 46.1681458, 12.6558232 46.1682429, 12.6557765 46.1683725, 12.6557865 46.1685136, 12.6559101 46.1687911, 12.6560604 46.1690733, 12.6561906 46.1693486, 12.656224 46.1694827, 12.6562107 46.1696469, 12.6562708 46.1697741, 12.6564211 46.1700263, 12.6566048 46.1701188, 12.6567551 46.1702067, 12.6568419 46.1703478, 12.6569889 46.1704333, 12.657196 46.1704981, 12.6573963 46.1705929, 12.6575333 46.1707086, 12.6576268 46.1709168, 12.6577237 46.1710717, 12.6578539 46.1712383, 12.6578873 46.1714163, 12.6580243 46.1715898, 12.6582547 46.1717795, 12.6584918 46.1718997, 12.658739 46.1719437, 12.6590062 46.1719992, 12.65924 46.1721079, 12.6593936 46.172168, 12.6594849 46.1721253)",,,,,,,,
210838904,,track,False,True,214.39599999999996,,"LINESTRING (12.6544487 46.1663202, 12.6542869 46.166175, 12.654023 46.1659622, 12.6537759 46.1657216, 12.6535688 46.1655782, 12.6533784 46.1654371, 12.6532014 46.1653238, 12.6530244 46.165222, 12.6528741 46.1651133, 12.6527305 46.1649421, 12.6526336 46.1648704)",,,,,,,,
130071811,,cycleway,False,False,196.45,,"LINESTRING (12.6578914 46.1534855, 12.6576528 46.1535993, 12.6573391 46.1537511, 12.6567331 46.1540632, 12.6562798 46.1543661, 12.6559519 46.1546212)",,,,,,,,
40551687,Via Vincenzo Chiaranda,unclassified,False,False,18.872,,"LINESTRING (12.6546488 46.1567204, 12.6546969 46.15677, 12.6548185 46.1568407)",,,,,,,,
40551687,Via Vincenzo Chiaranda,unclassified,False,True,224.396,,"LINESTRING (12.6546488 46.1567204, 12.6545008 46.156568, 12.6544224 46.1565421, 12.6542733 46.15651, 12.6533546 46.1565492, 12.6530843 46.1566473, 12.6527593 46.1567249, 12.652566 46.1567394, 12.6523853 46.1566787, 12.6520308 46.1564975)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,False,274.445,,"LINESTRING (12.6298468 46.1576757, 12.6298211 46.1577018, 12.6298154 46.1577563, 12.6298268 46.157814, 12.6298564 46.1578622, 12.6299694 46.1579791, 12.6301507 46.1581703, 12.63021 46.1583157, 12.6302431 46.1584334, 12.6302408 46.1584927, 12.630169 46.1587605, 12.6300686 46.1589501, 12.6299386 46.1590963, 12.6297504 46.1593278, 12.6296625 46.1594313, 12.6294572 46.1596233, 12.6293546 46.1597307, 12.6292348 46.1598468, 12.6291926 46.1598492)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,True,252.51800000000006,,"LINESTRING (12.6298468 46.1576757, 12.6298919 46.1576627, 12.629983 46.1576418, 12.6302659 46.1576536, 12.6305477 46.15769, 12.630907 46.1577421, 12.6310723 46.1577903, 12.631272 46.157859, 12.6315719 46.1579736, 12.6317944 46.1580463, 12.6320248 46.1581261, 12.6322574 46.1582296, 12.6323476 46.1583007, 12.6324981 46.1584311, 12.6326487 46.1585709, 12.6326741 46.1585942)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,False,27.744,,"LINESTRING (12.6421047 46.1608897, 12.64209 46.1609697, 12.6421092 46.1610482, 12.6420996 46.1611372)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,True,507.878,,"LINESTRING (12.6421047 46.1608897, 12.6421614 46.1608212, 12.6422169 46.1607753, 12.642299 46.1607395, 12.6425297 46.1607648, 12.6428167 46.1608915, 12.6433514 46.1610396, 12.6441786 46.1611215, 12.6449102 46.1611312, 12.6456081 46.1612891, 12.6465029 46.1617081, 12.6474877 46.1618952, 12.6477319 46.1619271, 12.648227 46.1619085)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,False,537.224,,"LINESTRING (12.6547603 46.1625556, 12.6546616 46.1627878, 12.6542789 46.1632302, 12.6539722 46.1633881, 12.6535023 46.1635284, 12.6530437 46.163583, 12.6527168 46.1635389, 12.6524588 46.1634783, 12.6521404 46.1633802, 12.651765 46.1632427, 12.6509926 46.1629961, 12.6504728 46.1627947, 12.6490233 46.1621827)",,,,,,,,
200037518,Via Chiaranda,unclassified,False,True,269.473,,"LINESTRING (12.6547603 46.1625556, 12.6547883 46.1624896, 12.6547095 46.1620141, 12.6547151 46.1617822, 12.6547883 46.1616107, 12.6551541 46.1612598, 12.6554242 46.1611, 12.655725 46.1611014, 12.6559476 46.1610396, 12.6560693 46.1609745, 12.6561389 46.1608856, 12.6562641 46.1607006)",,,,,,,,
343911401,,track,False,True,5.566,,"LINESTRING (12.6411224 46.1314634, 12.641056 46.1314831)",,,,,,,,
343911401,,track,False,False,293.807,,"LINESTRING (12.6411224 46.1314634, 12.6413001 46.1314106, 12.6416388 46.1313209, 12.6419576 46.1312346, 12.6423013 46.131131, 12.6426798 46.1310309, 12.6431481 46.130917, 12.6434419 46.1308514, 12.6438952 46.1307858, 12.6442514 46.1307479, 12.6444481 46.1307082, 12.6446025 46.1306944, 12.6447021 46.130684, 12.644747 46.130684)",,,,,,,,
343911401,,track,False,False,761.1680000000001,,"LINESTRING (12.6458916 46.1324554, 12.6459346 46.1325185, 12.6460528 46.1328265, 12.646261 46.1333492, 12.6464636 46.1338639, 12.6465968 46.1341902, 12.6468125 46.134701, 12.6470563 46.1353041, 12.6473696 46.1360411, 12.6476209 46.1366338, 12.6479079 46.1373747, 12.648163 46.1380207, 12.6484725 46.138625, 12.6486493 46.139026)",,,,,,,,
343911401,,track,False,True,216.29200000000003,,"LINESTRING (12.6458916 46.1324554, 12.6458092 46.1323832, 12.6456547 46.132105, 12.6455609 46.1319165, 12.6454296 46.1317151, 12.6452675 46.1314607, 12.6451355 46.1312777, 12.6450458 46.1311328, 12.6449362 46.1309688, 12.6448192 46.130791, 12.644747 46.130684)",,,,,,,,
743622537,Via Montereale,unclassified,False,False,13.678999999999998,,"LINESTRING (12.6458916 46.1324554, 12.6459183 46.1324285, 12.6459997 46.1323579)",,,,,,,,
743622537,Via Montereale,unclassified,False,True,395.831,,"LINESTRING (12.6458916 46.1324554, 12.6454845 46.1328649, 12.6450288 46.1335355, 12.6448914 46.1337177, 12.6447073 46.1338503, 12.6445553 46.1339227, 12.6436495 46.1341936, 12.6421578 46.1346253)",,,,,,,,
337440333,MV 06,cycleway,False,False,78.256,MV 06,"LINESTRING (12.6434217 46.1377566, 12.6434005 46.137685, 12.6433697 46.1375099, 12.6432279 46.1373178, 12.6430893 46.1371321, 12.6430696 46.137106)",,,,,,,,
337440333,MV 06,cycleway,False,True,402.393,MV 06,"LINESTRING (12.6434217 46.1377566, 12.6434498 46.1378515, 12.6434806 46.1380672, 12.6435515 46.1382166, 12.6436593 46.1383981, 12.6437024 46.1385966, 12.6437544 46.1388025, 12.6437756 46.1390232, 12.6439066 46.1392611, 12.6439809 46.1394647, 12.644041 46.1396142, 12.6441295 46.1398472, 12.644218 46.1400875, 12.6442763 46.1402489, 12.6443617 46.1403757, 12.6444308 46.1405165, 12.6444592 46.1406292, 12.6445243 46.140801, 12.6446137 46.1409081, 12.644691 46.1410884, 12.6447451 46.1412368)",,,,,,,,
340981789,,track,False,False,95.571,,"LINESTRING (12.6486493 46.139026, 12.6481863 46.1391923, 12.6475385 46.1394083)",,,,,,,,
340981789,,track,False,True,70.366,,"LINESTRING (12.6486493 46.139026, 12.6486794 46.1390152, 12.6491019 46.1388635, 12.6494319 46.1387026)",,,,,,,,
343911401,,track,False,True,761.1679999999999,,"LINESTRING (12.6486493 46.139026, 12.6484725 46.138625, 12.648163 46.1380207, 12.6479079 46.1373747, 12.6476209 46.1366338, 12.6473696 46.1360411, 12.6470563 46.1353041, 12.6468125 46.134701, 12.6465968 46.1341902, 12.6464636 46.1338639, 12.646261 46.1333492, 12.6460528 46.1328265, 12.6459346 46.1325185, 12.6458916 46.1324554)",,,,,,,,
"[77512189, 25286582]",,primary,False,False,630.434,SR251,"LINESTRING (12.6326985 46.1656524, 12.6333615 46.1654661, 12.6337253 46.1653824, 12.6342018 46.1652806, 12.6346991 46.1651716, 12.6351322 46.1650862, 12.6355326 46.1650157, 12.6359081 46.164966, 12.6362723 46.1649325, 12.6366289 46.1649164, 12.6370223 46.1649061, 12.6373306 46.1649062, 12.6381481 46.1649205, 12.6400515 46.1649592, 12.6407235 46.1649796)",2,yes,,,,,,
343911407,,track,False,False,40.775,,"LINESTRING (12.6490699 46.1149722, 12.6490943 46.1150398, 12.6491641 46.1152332, 12.6492117 46.1153251)",,,,,,,,
343911407,,track,False,True,370.054,,"LINESTRING (12.6490699 46.1149722, 12.6490445 46.1149017, 12.6490445 46.1147808, 12.6490395 46.1146496, 12.6490595 46.1144943, 12.6490395 46.1143458, 12.6490246 46.11418, 12.6490445 46.1140626, 12.6490894 46.1137898, 12.6490794 46.1136034, 12.6490943 46.1133858, 12.6490595 46.1131579, 12.6490794 46.1129439, 12.6491093 46.1127816, 12.6491491 46.1125709, 12.6491292 46.1124501, 12.6490644 46.1123119, 12.6488951 46.1121427, 12.6487955 46.1120322, 12.6485763 46.1119632, 12.6483671 46.1119597)",,,,,,,,
77512280,Via San Martino,primary,False,False,144.566,SP19,"LINESTRING (12.6549353 46.1151093, 12.6553546 46.1163765)",2,,,,,,,
77512280,Via San Martino,primary,False,True,214.795,SP19,"LINESTRING (12.6549353 46.1151093, 12.6543123 46.1132265)",2,,,,,,,
184162330,,track,False,False,242.459,,"LINESTRING (12.6449867 46.116136, 12.6449951 46.1161969, 12.645156 46.1165019, 12.6453384 46.1167101, 12.6456174 46.1170522, 12.6459392 46.1176323, 12.6460143 46.1178033, 12.6461645 46.1181083, 12.6461803 46.118142)",,,,,,,,
184162330,,track,False,True,482.112,,"LINESTRING (12.6449867 46.116136, 12.6449415 46.1158102, 12.644684 46.1155127, 12.6445123 46.1153342, 12.6443621 46.1151632, 12.6443406 46.1148433, 12.6442441 46.1143748, 12.644125 46.1140918, 12.6440499 46.1139505, 12.6439437 46.1138244, 12.6438933 46.113669, 12.6436433 46.1131922, 12.6435499 46.112888, 12.6433965 46.1126418, 12.6432173 46.1123228, 12.6430312 46.1120814)",,,,,,,,
184162330,,track,False,True,14.511,,"LINESTRING (12.6471689 46.1200779, 12.6471052 46.1199551)",,,,,,,,
184162330,,track,False,False,678.35,,"LINESTRING (12.6471689 46.1200779, 12.6473662 46.1204583, 12.6476376 46.1209498, 12.6480668 46.1216117, 12.6486644 46.1226446, 12.6487287 46.1228751, 12.648836 46.1232246, 12.6489465 46.1236493, 12.6490613 46.1239162, 12.6491257 46.1240278, 12.6492684 46.1242367, 12.6494905 46.1246375, 12.6496943 46.1250614, 12.6498231 46.1253737, 12.6499336 46.1256644, 12.6500131 46.125832)",,,,,,,,
337440333,MV 06,cycleway,False,False,164.637,MV 06,"LINESTRING (12.6423623 46.1365884, 12.6422329 46.1365037, 12.6412887 46.1362881, 12.6406665 46.1361469, 12.6404961 46.136106, 12.6403763 46.1360719)",,,,,,,,
337440333,MV 06,cycleway,False,True,79.87899999999999,MV 06,"LINESTRING (12.6423623 46.1365884, 12.6429876 46.1369976, 12.6430696 46.137106)",,,,,,,,
337440333,MV 06,cycleway,False,False,402.39300000000003,MV 06,"LINESTRING (12.6447451 46.1412368, 12.644691 46.1410884, 12.6446137 46.1409081, 12.6445243 46.140801, 12.6444592 46.1406292, 12.6444308 46.1405165, 12.6443617 46.1403757, 12.6442763 46.1402489, 12.644218 46.1400875, 12.6441295 46.1398472, 12.644041 46.1396142, 12.6439809 46.1394647, 12.6439066 46.1392611, 12.6437756 46.1390232, 12.6437544 46.1388025, 12.6437024 46.1385966, 12.6436593 46.1383981, 12.6435515 46.1382166, 12.6434806 46.1380672, 12.6434498 46.1378515, 12.6434217 46.1377566)",,,,,,,,
337440333,MV 06,cycleway,False,True,222.115,MV 06,"LINESTRING (12.6447451 46.1412368, 12.6447885 46.141356, 12.6448251 46.1415278, 12.6448251 46.1416377, 12.6448193 46.141771, 12.6448846 46.141949, 12.644894 46.1421011, 12.6449267 46.1423761, 12.6449874 46.1425767, 12.6449734 46.1428097, 12.6449967 46.1430103, 12.6450384 46.1432147)",,,,,,,,
