osmid,y,x,highway,street_count,geometry,lts,message
8690512435,46.4993276,11.3630776,,3,POINT (11.3630776 46.4993276),3.0,Node LTS is max intersecting LTS
8690512436,46.499414,11.3631617,crossing,4,POINT (11.3631617 46.499414),3.0,Node LTS is max intersecting LTS
8690512442,46.499762,11.3636173,,3,POINT (11.3636173 46.499762),3.0,Node LTS is max intersecting LTS
8725249197,46.4956866,11.3855193,,3,POINT (11.3855193 46.4956866),4.0,Node LTS is max intersecting LTS
8725249202,46.4955792,11.3859663,,3,POINT (11.3859663 46.4955792),4.0,Node LTS is max intersecting LTS
8728531792,46.4707712,11.3659142,,3,POINT (11.3659142 46.4707712),3.0,Node LTS is max intersecting LTS
8728531800,46.4706147,11.3684512,,3,POINT (11.3684512 46.4706147),3.0,Node LTS is max intersecting LTS
8758557966,46.4565594,11.3775595,,3,POINT (11.3775595 46.4565594),3.0,Node LTS is max intersecting LTS
8758557974,46.4556928,11.3768658,,4,POINT (11.3768658 46.4556928),3.0,Node LTS is max intersecting LTS
8758557975,46.4566002,11.3771686,,1,POINT (11.3771686 46.4566002),2.0,Node LTS is max intersecting LTS
8758557984,46.455813,11.3769514,,3,POINT (11.3769514 46.455813),3.0,Node LTS is max intersecting LTS
8758557998,46.4547742,11.3762635,,3,POINT (11.3762635 46.4547742),2.0,Node LTS is max intersecting LTS
8780739207,46.4922597,11.3261709,crossing,4,POINT (11.3261709 46.4922597),2.0,Node LTS is max intersecting LTS
8780739208,46.4922866,11.3260471,crossing,4,POINT (11.3260471 46.4922866),2.0,Node LTS is max intersecting LTS
8780739209,46.491793,11.3259569,,3,POINT (11.3259569 46.491793),2.0,Node LTS is max intersecting LTS
8780739210,46.4916715,11.3259005,,4,POINT (11.3259005 46.4916715),2.0,Node LTS is max intersecting LTS
8780739212,46.491807,11.3258066,,3,POINT (11.3258066 46.491807),2.0,Node LTS is max intersecting LTS
8780788871,46.4925198,11.3257927,,1,POINT (11.3257927 46.4925198),,Node not found in edges
8780788874,46.4923621,11.3257086,,3,POINT (11.3257086 46.4923621),,Node not found in edges
8780788877,46.4923754,11.3260915,,3,POINT (11.3260915 46.4923754),2.0,Node LTS is max intersecting LTS
8780788879,46.4923478,11.3257442,,2,POINT (11.3257442 46.4923478),,Node not found in edges
8780788880,46.4924222,11.3261149,,3,POINT (11.3261149 46.4924222),2.0,Node LTS is max intersecting LTS
8780788881,46.4923829,11.3257322,,2,POINT (11.3257322 46.4923829),,Node not found in edges
8780788890,46.4916408,11.3257337,,3,POINT (11.3257337 46.4916408),2.0,Node LTS is max intersecting LTS
8780788892,46.4920053,11.3268144,,1,POINT (11.3268144 46.4920053),,Node not found in edges
8780788893,46.491712,11.325918,,3,POINT (11.325918 46.491712),2.0,Node LTS is max intersecting LTS
8780857757,46.4928353,11.3335039,,1,POINT (11.3335039 46.4928353),,Node not found in edges
8780857758,46.492544,11.3333864,,3,POINT (11.3333864 46.492544),,Node not found in edges
8780857759,46.4927975,11.3342334,,1,POINT (11.3342334 46.4927975),,Node not found in edges
8780857761,46.4924006,11.3337536,,3,POINT (11.3337536 46.4924006),,Node not found in edges
8780857766,46.4927222,11.341808,,1,POINT (11.341808 46.4927222),,Node not found in edges
8780857769,46.492876,11.3422853,,3,POINT (11.3422853 46.492876),2.0,Node LTS is max intersecting LTS
8780857774,46.4906656,11.3390976,,1,POINT (11.3390976 46.4906656),,Node not found in edges
8780857775,46.4909841,11.3389158,,3,POINT (11.3389158 46.4909841),2.0,Node LTS is max intersecting LTS
8780857776,46.4901346,11.3398738,,1,POINT (11.3398738 46.4901346),,Node not found in edges
8780857779,46.491182,11.3394036,,3,POINT (11.3394036 46.491182),2.0,Node LTS is max intersecting LTS
8780857780,46.4903544,11.3405366,,1,POINT (11.3405366 46.4903544),,Node not found in edges
8780857783,46.491319,11.339746,,3,POINT (11.339746 46.491319),2.0,Node LTS is max intersecting LTS
8780857784,46.4897511,11.338419,,1,POINT (11.338419 46.4897511),,Node not found in edges
8780857787,46.4907035,11.3382238,,3,POINT (11.3382238 46.4907035),2.0,Node LTS is max intersecting LTS
8780857806,46.4902307,11.3216887,,1,POINT (11.3216887 46.4902307),,Node not found in edges
8780857807,46.4904417,11.3216832,,3,POINT (11.3216832 46.4904417),2.0,Node LTS is max intersecting LTS
8807201232,46.4719874,11.3372254,,1,POINT (11.3372254 46.4719874),,Node not found in edges
8807201233,46.4723251,11.3372592,,3,POINT (11.3372592 46.4723251),,Node not found in edges
8807201234,46.4722975,11.3374065,,3,POINT (11.3374065 46.4722975),3.0,Node LTS is max intersecting LTS
8807201235,46.4725425,11.3360989,,1,POINT (11.3360989 46.4725425),,Node not found in edges
8807201237,46.4708154,11.3367666,,4,POINT (11.3367666 46.4708154),1.0,Node LTS is max intersecting LTS
8807201238,46.4705766,11.3370457,,1,POINT (11.3370457 46.4705766),,Node not found in edges
8807201241,46.4708536,11.3367199,,3,POINT (11.3367199 46.4708536),3.0,Node LTS is max intersecting LTS
8808410423,46.4944245,11.3331894,,1,POINT (11.3331894 46.4944245),,Node not found in edges
8808410425,46.4943255,11.3326623,,3,POINT (11.3326623 46.4943255),3.0,Node LTS is max intersecting LTS
8809777264,46.5245165,11.3572552,,3,POINT (11.3572552 46.5245165),4.0,Node LTS is max intersecting LTS
8811863255,46.4679659,11.4008766,,3,POINT (11.4008766 46.4679659),4.0,Node LTS is max intersecting LTS
8811873529,46.4569081,11.4114832,,1,POINT (11.4114832 46.4569081),4.0,Node LTS is max intersecting LTS
8822009765,46.4710885,11.3935064,,3,POINT (11.3935064 46.4710885),3.0,Node LTS is max intersecting LTS
8822009785,46.4742487,11.3949451,,3,POINT (11.3949451 46.4742487),4.0,Node LTS is max intersecting LTS
8822009788,46.4750515,11.3950713,,3,POINT (11.3950713 46.4750515),4.0,Node LTS is max intersecting LTS
8822009815,46.4711395,11.3984531,,3,POINT (11.3984531 46.4711395),4.0,Node LTS is max intersecting LTS
8822049148,46.4753277,11.400952,,3,POINT (11.400952 46.4753277),4.0,Node LTS is max intersecting LTS
8822049149,46.476129,11.4037895,,1,POINT (11.4037895 46.476129),3.0,Node LTS is max intersecting LTS
8822049198,46.4751766,11.4007478,,3,POINT (11.4007478 46.4751766),3.0,Node LTS is max intersecting LTS
8822049205,46.4760798,11.4006866,,3,POINT (11.4006866 46.4760798),3.0,Node LTS is max intersecting LTS
8822049216,46.4783607,11.3994107,,1,POINT (11.3994107 46.4783607),2.0,Node LTS is max intersecting LTS
8822049217,46.4776716,11.4003576,,3,POINT (11.4003576 46.4776716),4.0,Node LTS is max intersecting LTS
8822049236,46.4752738,11.4017267,,3,POINT (11.4017267 46.4752738),4.0,Node LTS is max intersecting LTS
8822049237,46.4754558,11.4033481,,3,POINT (11.4033481 46.4754558),3.0,Node LTS is max intersecting LTS
8822049245,46.4761677,11.4032435,,1,POINT (11.4032435 46.4761677),3.0,Node LTS is max intersecting LTS
8822049251,46.474098,11.3928575,,1,POINT (11.3928575 46.474098),3.0,Node LTS is max intersecting LTS
8822049252,46.4749728,11.3938001,,3,POINT (11.3938001 46.4749728),3.0,Node LTS is max intersecting LTS
8822049258,46.4763894,11.3923739,,1,POINT (11.3923739 46.4763894),2.0,Node LTS is max intersecting LTS
8822049262,46.4749728,11.3988047,,1,POINT (11.3988047 46.4749728),,Node not found in edges
8822049263,46.4756461,11.3998171,,3,POINT (11.3998171 46.4756461),4.0,Node LTS is max intersecting LTS
8822049270,46.4767055,11.400252,,3,POINT (11.400252 46.4767055),3.0,Node LTS is max intersecting LTS
8822049276,46.4758121,11.4002441,,3,POINT (11.4002441 46.4758121),4.0,Node LTS is max intersecting LTS
8822049281,46.47478,11.3995099,,3,POINT (11.3995099 46.47478),3.0,Node LTS is max intersecting LTS
8822049289,46.4744953,11.3979483,,1,POINT (11.3979483 46.4744953),3.0,Node LTS is max intersecting LTS
8822049290,46.4755633,11.4002986,,3,POINT (11.4002986 46.4755633),4.0,Node LTS is max intersecting LTS
8822049297,46.4761768,11.4005697,,3,POINT (11.4005697 46.4761768),3.0,Node LTS is max intersecting LTS
8822049305,46.4749765,11.4003835,,3,POINT (11.4003835 46.4749765),3.0,Node LTS is max intersecting LTS
8822049309,46.4753336,11.4005613,,1,POINT (11.4005613 46.4753336),3.0,Node LTS is max intersecting LTS
8822049310,46.4755512,11.4000773,,3,POINT (11.4000773 46.4755512),4.0,Node LTS is max intersecting LTS
8822049319,46.474787,11.3989434,,1,POINT (11.3989434 46.474787),3.0,Node LTS is max intersecting LTS
8824111655,46.4604033,11.4049538,,3,POINT (11.4049538 46.4604033),4.0,Node LTS is max intersecting LTS
8832683709,46.4994827,11.3122231,,2,POINT (11.3122231 46.4994827),,Node not found in edges
8834930474,46.4788397,11.3206038,,1,POINT (11.3206038 46.4788397),,Node not found in edges
8840247045,46.4923771,11.3260268,,4,POINT (11.3260268 46.4923771),,Node not found in edges
8840247046,46.492414,11.3260352,,4,POINT (11.3260352 46.492414),,Node not found in edges
8840247047,46.4932427,11.3374845,,4,POINT (11.3374845 46.4932427),1.0,Node LTS is max intersecting LTS
8888463053,46.4953629,11.3233502,crossing,4,POINT (11.3233502 46.4953629),2.0,Node LTS is max intersecting LTS
8894613806,46.4702999,11.3229396,,3,POINT (11.3229396 46.4702999),,Node not found in edges
8894613807,46.4702301,11.3230458,,3,POINT (11.3230458 46.4702301),,Node not found in edges
8895092413,46.4712423,11.3290878,,1,POINT (11.3290878 46.4712423),,Node not found in edges
8895092414,46.4708997,11.3303056,,4,POINT (11.3303056 46.4708997),,Node not found in edges
8895092415,46.4708793,11.3303742,,3,POINT (11.3303742 46.4708793),4.0,Node LTS is max intersecting LTS
8897550473,46.4723305,11.3301066,,3,POINT (11.3301066 46.4723305),3.0,Node LTS is max intersecting LTS
8897583355,46.4725669,11.3287441,,3,POINT (11.3287441 46.4725669),3.0,Node LTS is max intersecting LTS
8897583356,46.472521,11.328718,,1,POINT (11.328718 46.472521),3.0,Node LTS is max intersecting LTS
8897583378,46.4728781,11.3277761,,3,POINT (11.3277761 46.4728781),3.0,Node LTS is max intersecting LTS
8897583379,46.4728342,11.3277452,,1,POINT (11.3277452 46.4728342),3.0,Node LTS is max intersecting LTS
8897583431,46.4728582,11.3272249,,3,POINT (11.3272249 46.4728582),3.0,Node LTS is max intersecting LTS
8897583432,46.4730483,11.327141,,3,POINT (11.327141 46.4730483),,Node not found in edges
8897583443,46.4730136,11.3268782,,1,POINT (11.3268782 46.4730136),,Node not found in edges
8897583446,46.4732525,11.3267951,,1,POINT (11.3267951 46.4732525),,Node not found in edges
8897583447,46.473119,11.3269782,,1,POINT (11.3269782 46.473119),,Node not found in edges
8897583457,46.4728956,11.3270953,,3,POINT (11.3270953 46.4728956),3.0,Node LTS is max intersecting LTS
8897583458,46.4731154,11.326642,,1,POINT (11.326642 46.4731154),,Node not found in edges
8897583462,46.4729153,11.327027,,3,POINT (11.327027 46.4729153),3.0,Node LTS is max intersecting LTS
8897645659,46.4727379,11.3276435,,3,POINT (11.3276435 46.4727379),3.0,Node LTS is max intersecting LTS
8897645660,46.4726202,11.3275723,,2,POINT (11.3275723 46.4726202),,Node not found in edges
8897645661,46.4719388,11.3285693,,1,POINT (11.3285693 46.4719388),,Node not found in edges
8897645662,46.4727052,11.3276228,,4,POINT (11.3276228 46.4727052),,Node not found in edges
8900310167,46.4731315,11.3262771,,3,POINT (11.3262771 46.4731315),3.0,Node LTS is max intersecting LTS
8900310168,46.4730991,11.3262593,,4,POINT (11.3262593 46.4730991),,Node not found in edges
8900310169,46.4727723,11.3260627,,1,POINT (11.3260627 46.4727723),,Node not found in edges
8900310202,46.4747606,11.3263894,,3,POINT (11.3263894 46.4747606),4.0,Node LTS is max intersecting LTS
8900310203,46.4748134,11.3261968,,1,POINT (11.3261968 46.4748134),,Node not found in edges
8911920149,46.518096,11.3567071,,3,POINT (11.3567071 46.518096),4.0,Node LTS is max intersecting LTS
8930425213,46.4655848,11.3305428,,3,POINT (11.3305428 46.4655848),3.0,Node LTS is max intersecting LTS
8930447783,46.4674078,11.3311522,,3,POINT (11.3311522 46.4674078),,Node not found in edges
8930447788,46.467925,11.3299935,,3,POINT (11.3299935 46.467925),,Node not found in edges
8930447793,46.4672293,11.3311544,,3,POINT (11.3311544 46.4672293),4.0,Node LTS is max intersecting LTS
8930468421,46.466717,11.3312268,,3,POINT (11.3312268 46.466717),3.0,Node LTS is max intersecting LTS
8930506271,46.4735563,11.3271306,,3,POINT (11.3271306 46.4735563),,Node not found in edges
8930506286,46.4734802,11.3268071,,3,POINT (11.3268071 46.4734802),,Node not found in edges
8930506287,46.4738376,11.3266254,,3,POINT (11.3266254 46.4738376),,Node not found in edges
8930506288,46.4735877,11.3265968,,3,POINT (11.3265968 46.4735877),,Node not found in edges
8930506289,46.4738306,11.3264724,crossing,4,POINT (11.3264724 46.4738306),,Node not found in edges
8930506290,46.4739295,11.3264611,,3,POINT (11.3264611 46.4739295),,Node not found in edges
8930534374,46.473912,11.326274,crossing,4,POINT (11.326274 46.473912),,Node not found in edges
8930534375,46.4739292,11.3262103,,1,POINT (11.3262103 46.4739292),,Node not found in edges
8930534377,46.4737973,11.3265542,,1,POINT (11.3265542 46.4737973),,Node not found in edges
8936005608,46.4858352,11.2972786,,3,POINT (11.2972786 46.4858352),,Node not found in edges
8939574090,46.4703818,11.3211793,,1,POINT (11.3211793 46.4703818),,Node not found in edges
8939574092,46.4708786,11.3199791,,3,POINT (11.3199791 46.4708786),3.0,Node LTS is max intersecting LTS
8939574097,46.4719196,11.3183579,,3,POINT (11.3183579 46.4719196),3.0,Node LTS is max intersecting LTS
8939574099,46.4722024,11.3180137,,1,POINT (11.3180137 46.4722024),,Node not found in edges
8939574106,46.4752845,11.32943,,3,POINT (11.32943 46.4752845),1.0,Node LTS is max intersecting LTS
8939574107,46.4748853,11.3311296,,3,POINT (11.3311296 46.4748853),1.0,Node LTS is max intersecting LTS
8939574108,46.4768035,11.3318586,,3,POINT (11.3318586 46.4768035),3.0,Node LTS is max intersecting LTS
8939574114,46.4768343,11.3318735,,3,POINT (11.3318735 46.4768343),3.0,Node LTS is max intersecting LTS
8939588023,46.4832533,11.3356732,crossing,3,POINT (11.3356732 46.4832533),4.0,Node LTS is max intersecting LTS
8939588025,46.4760779,11.3354288,,3,POINT (11.3354288 46.4760779),3.0,Node LTS is max intersecting LTS
8939588028,46.4762991,11.3355331,,3,POINT (11.3355331 46.4762991),3.0,Node LTS is max intersecting LTS
8939588029,46.478834,11.3365057,crossing,4,POINT (11.3365057 46.478834),3.0,Node LTS is max intersecting LTS
8939588030,46.4788959,11.3365248,,3,POINT (11.3365248 46.4788959),1.0,Node LTS is max intersecting LTS
8939588031,46.4787406,11.3364769,,3,POINT (11.3364769 46.4787406),1.0,Node LTS is max intersecting LTS
8939588038,46.4784048,11.3365239,,3,POINT (11.3365239 46.4784048),3.0,Node LTS is max intersecting LTS
8939588041,46.4783741,11.3367497,,3,POINT (11.3367497 46.4783741),3.0,Node LTS is max intersecting LTS
8939588042,46.4774747,11.3363269,crossing,3,POINT (11.3363269 46.4774747),3.0,Node LTS is max intersecting LTS
8939588043,46.4775195,11.3361199,crossing,3,POINT (11.3361199 46.4775195),3.0,Node LTS is max intersecting LTS
8939588044,46.4756427,11.3354511,,4,POINT (11.3354511 46.4756427),3.0,Node LTS is max intersecting LTS
8939588045,46.4753533,11.3353261,,3,POINT (11.3353261 46.4753533),3.0,Node LTS is max intersecting LTS
8939588046,46.4757968,11.3351082,crossing,3,POINT (11.3351082 46.4757968),3.0,Node LTS is max intersecting LTS
8939588047,46.4757264,11.335076,,3,POINT (11.335076 46.4757264),1.0,Node LTS is max intersecting LTS
8939588048,46.4756121,11.335588,,1,POINT (11.335588 46.4756121),1.0,Node LTS is max intersecting LTS
8939588049,46.4758603,11.3355833,crossing,3,POINT (11.3355833 46.4758603),3.0,Node LTS is max intersecting LTS
8939588050,46.4759119,11.3353508,crossing,3,POINT (11.3353508 46.4759119),3.0,Node LTS is max intersecting LTS
8939588051,46.4771068,11.3359134,crossing,4,POINT (11.3359134 46.4771068),3.0,Node LTS is max intersecting LTS
8939588052,46.4770616,11.3361225,crossing,4,POINT (11.3361225 46.4770616),3.0,Node LTS is max intersecting LTS
8939588053,46.4771332,11.3364088,,1,POINT (11.3364088 46.4771332),1.0,Node LTS is max intersecting LTS
8939588060,46.4772575,11.3359844,,3,POINT (11.3359844 46.4772575),3.0,Node LTS is max intersecting LTS
8939588067,46.4773864,11.3354816,,4,POINT (11.3354816 46.4773864),1.0,Node LTS is max intersecting LTS
8946034852,46.5063025,11.3348546,,3,POINT (11.3348546 46.5063025),2.0,Node LTS is max intersecting LTS
8946034853,46.5062034,11.3343785,,3,POINT (11.3343785 46.5062034),2.0,Node LTS is max intersecting LTS
8946034856,46.5060995,11.3340416,,3,POINT (11.3340416 46.5060995),2.0,Node LTS is max intersecting LTS
8946334972,46.4870667,11.3310788,,4,POINT (11.3310788 46.4870667),1.0,Node LTS is max intersecting LTS
8946334985,46.4894521,11.3304514,,1,POINT (11.3304514 46.4894521),,Node not found in edges
8946334988,46.4887748,11.3304744,,1,POINT (11.3304744 46.4887748),,Node not found in edges
8946334990,46.4882272,11.3303197,,3,POINT (11.3303197 46.4882272),2.0,Node LTS is max intersecting LTS
8946334991,46.4890689,11.3349123,,1,POINT (11.3349123 46.4890689),,Node not found in edges
8946334992,46.4891128,11.3351984,,3,POINT (11.3351984 46.4891128),2.0,Node LTS is max intersecting LTS
8946334993,46.4852062,11.3223888,,1,POINT (11.3223888 46.4852062),,Node not found in edges
8946334994,46.4850014,11.3226527,,3,POINT (11.3226527 46.4850014),,Node not found in edges
8946334995,46.4849498,11.3225149,,1,POINT (11.3225149 46.4849498),,Node not found in edges
8946334996,46.4851309,11.3229984,,3,POINT (11.3229984 46.4851309),2.0,Node LTS is max intersecting LTS
8946334997,46.4842529,11.3240123,,3,POINT (11.3240123 46.4842529),1.0,Node LTS is max intersecting LTS
8946335007,46.4946886,11.3510476,,3,POINT (11.3510476 46.4946886),2.0,Node LTS is max intersecting LTS
8946335008,46.4946019,11.3512249,,3,POINT (11.3512249 46.4946019),,Node not found in edges
8946335010,46.4928201,11.3624744,,1,POINT (11.3624744 46.4928201),,Node not found in edges
